"No.","Time","Source","Length","stNum","sqNum","goID"
"5012","0.002409475","ipcas_21:73:33","143","0","4000","LIED10CTRL/LLN0$Status"
"5013","0.001273826","ipcas_21:73:33","143","0","4001","LIED10CTRL/LLN0$Status"
"5014","0.001321746","ipcas_21:73:33","143","0","4002","LIED10CTRL/LLN0$Status"
"5015","0.002539463","ipcas_21:73:33","143","0","4003","LIED10CTRL/LLN0$Status"
"5016","0.001485674","ipcas_21:73:33","143","0","4004","LIED10CTRL/LLN0$Status"
"5017","0.002262814","ipcas_21:73:33","143","0","4005","LIED10CTRL/LLN0$Status"
"5018","0.001235108","ipcas_21:73:33","143","0","4006","LIED10CTRL/LLN0$Status"
"5019","0.001200196","ipcas_21:73:33","143","0","4007","LIED10CTRL/LLN0$Status"
"5020","0.001241457","ipcas_21:73:33","143","0","4008","LIED10CTRL/LLN0$Status"
"5021","0.001382678","ipcas_21:73:33","143","0","4009","LIED10CTRL/LLN0$Status"
"5022","0.001160334","ipcas_21:73:33","143","0","4010","LIED10CTRL/LLN0$Status"
"5023","0.001220181","ipcas_21:73:33","143","0","4011","LIED10CTRL/LLN0$Status"
"5024","0.001293553","ipcas_21:73:33","143","0","4012","LIED10CTRL/LLN0$Status"
"5025","0.001229848","ipcas_21:73:33","143","0","4013","LIED10CTRL/LLN0$Status"
"5026","0.001273321","ipcas_21:73:33","143","0","4014","LIED10CTRL/LLN0$Status"
"5027","0.001133959","ipcas_21:73:33","143","0","4015","LIED10CTRL/LLN0$Status"
"5028","0.001261794","ipcas_21:73:33","143","0","4016","LIED10CTRL/LLN0$Status"
"5029","0.001297141","ipcas_21:73:33","143","0","4017","LIED10CTRL/LLN0$Status"
"5030","0.001326459","ipcas_21:73:33","143","0","4018","LIED10CTRL/LLN0$Status"
"5031","0.001184570","ipcas_21:73:33","143","0","4019","LIED10CTRL/LLN0$Status"
"5032","0.001384784","ipcas_21:73:33","143","0","4020","LIED10CTRL/LLN0$Status"
"5033","0.001095259","ipcas_21:73:33","143","0","4021","LIED10CTRL/LLN0$Status"
"5034","0.001411119","ipcas_21:73:33","143","0","4022","LIED10CTRL/LLN0$Status"
"5035","0.002340024","ipcas_21:73:33","143","0","4023","LIED10CTRL/LLN0$Status"
"5036","0.001267262","ipcas_21:73:33","143","0","4024","LIED10CTRL/LLN0$Status"
"5037","0.001260723","ipcas_21:73:33","143","0","4025","LIED10CTRL/LLN0$Status"
"5038","0.001233746","ipcas_21:73:33","143","0","4026","LIED10CTRL/LLN0$Status"
"5039","0.001481407","ipcas_21:73:33","143","0","4027","LIED10CTRL/LLN0$Status"
"5040","0.002519899","ipcas_21:73:33","143","0","4028","LIED10CTRL/LLN0$Status"
"5041","0.002305023","ipcas_21:73:33","143","0","4029","LIED10CTRL/LLN0$Status"
"5042","0.001321423","ipcas_21:73:33","143","0","4030","LIED10CTRL/LLN0$Status"
"5043","0.002504021","ipcas_21:73:33","143","0","4031","LIED10CTRL/LLN0$Status"
"5044","0.002533265","ipcas_21:73:33","143","0","4032","LIED10CTRL/LLN0$Status"
"5045","0.002600024","ipcas_21:73:33","143","0","4033","LIED10CTRL/LLN0$Status"
"5046","0.002304077","ipcas_21:73:33","143","0","4034","LIED10CTRL/LLN0$Status"
"5047","0.001342619","ipcas_21:73:33","143","0","4035","LIED10CTRL/LLN0$Status"
"5048","0.001149765","ipcas_21:73:33","143","0","4036","LIED10CTRL/LLN0$Status"
"5049","0.001251720","ipcas_21:73:33","143","0","4037","LIED10CTRL/LLN0$Status"
"5050","0.001323279","ipcas_21:73:33","143","0","4038","LIED10CTRL/LLN0$Status"
"5051","0.001211883","ipcas_21:73:33","143","0","4039","LIED10CTRL/LLN0$Status"
"5052","0.002804804","ipcas_21:73:33","143","0","4040","LIED10CTRL/LLN0$Status"
"5053","0.002189068","ipcas_21:73:33","143","0","4041","LIED10CTRL/LLN0$Status"
"5054","0.002657221","ipcas_21:73:33","143","0","4042","LIED10CTRL/LLN0$Status"
"5055","0.002377450","ipcas_21:73:33","143","0","4043","LIED10CTRL/LLN0$Status"
"5056","0.002477463","ipcas_21:73:33","143","0","4044","LIED10CTRL/LLN0$Status"
"5057","0.001669609","ipcas_21:73:33","143","0","4045","LIED10CTRL/LLN0$Status"
"5058","0.001087041","ipcas_21:73:33","143","0","4046","LIED10CTRL/LLN0$Status"
"5059","0.000993587","ipcas_21:73:33","143","0","4047","LIED10CTRL/LLN0$Status"
"5060","0.001490908","ipcas_21:73:33","143","0","4048","LIED10CTRL/LLN0$Status"
"5061","0.002209038","ipcas_21:73:33","143","0","4049","LIED10CTRL/LLN0$Status"
"5062","0.001320578","ipcas_21:73:33","143","0","4050","LIED10CTRL/LLN0$Status"
"5063","0.002480206","ipcas_21:73:33","143","0","4051","LIED10CTRL/LLN0$Status"
"5064","0.001200118","ipcas_21:73:33","143","0","4052","LIED10CTRL/LLN0$Status"
"5065","0.001391627","ipcas_21:73:33","143","0","4053","LIED10CTRL/LLN0$Status"
"5066","0.002428845","ipcas_21:73:33","143","0","4054","LIED10CTRL/LLN0$Status"
"5067","0.001231391","ipcas_21:73:33","143","0","4055","LIED10CTRL/LLN0$Status"
"5068","0.001248914","ipcas_21:73:33","143","0","4056","LIED10CTRL/LLN0$Status"
"5069","0.001204035","ipcas_21:73:33","143","0","4057","LIED10CTRL/LLN0$Status"
"5070","0.001640675","ipcas_21:73:33","143","0","4058","LIED10CTRL/LLN0$Status"
"5071","0.002171433","ipcas_21:73:33","143","0","4059","LIED10CTRL/LLN0$Status"
"5072","0.001189962","ipcas_21:73:33","143","0","4060","LIED10CTRL/LLN0$Status"
"5073","0.001193148","ipcas_21:73:33","143","0","4061","LIED10CTRL/LLN0$Status"
"5074","0.001306546","ipcas_21:73:33","143","0","4062","LIED10CTRL/LLN0$Status"
"5075","0.001406901","ipcas_21:73:33","143","0","4063","LIED10CTRL/LLN0$Status"
"5076","0.002407537","ipcas_21:73:33","143","0","4064","LIED10CTRL/LLN0$Status"
"5077","0.001238450","ipcas_21:73:33","143","0","4065","LIED10CTRL/LLN0$Status"
"5078","0.001248661","ipcas_21:73:33","143","0","4066","LIED10CTRL/LLN0$Status"
"5079","0.002496458","ipcas_21:73:33","143","0","4067","LIED10CTRL/LLN0$Status"
"5080","0.002422270","ipcas_21:73:33","143","0","4068","LIED10CTRL/LLN0$Status"
"5081","0.001486607","ipcas_21:73:33","143","0","4069","LIED10CTRL/LLN0$Status"
"5082","0.002283926","ipcas_21:73:33","143","0","4070","LIED10CTRL/LLN0$Status"
"5083","0.001283388","ipcas_21:73:33","143","0","4071","LIED10CTRL/LLN0$Status"
"5084","0.001563607","ipcas_21:73:33","143","0","4072","LIED10CTRL/LLN0$Status"
"5085","0.002100934","ipcas_21:73:33","143","0","4073","LIED10CTRL/LLN0$Status"
"5086","0.001281589","ipcas_21:73:33","143","0","4074","LIED10CTRL/LLN0$Status"
"5087","0.001231362","ipcas_21:73:33","143","0","4075","LIED10CTRL/LLN0$Status"
"5088","0.001287204","ipcas_21:73:33","143","0","4076","LIED10CTRL/LLN0$Status"
"5089","0.001346414","ipcas_21:73:33","143","0","4077","LIED10CTRL/LLN0$Status"
"5090","0.002442750","ipcas_21:73:33","143","0","4078","LIED10CTRL/LLN0$Status"
"5091","0.002444454","ipcas_21:73:33","143","0","4079","LIED10CTRL/LLN0$Status"
"5092","0.001211837","ipcas_21:73:33","143","0","4080","LIED10CTRL/LLN0$Status"
"5093","0.001199225","ipcas_21:73:33","143","0","4081","LIED10CTRL/LLN0$Status"
"5094","0.001352646","ipcas_21:73:33","143","0","4082","LIED10CTRL/LLN0$Status"
"5095","0.002456173","ipcas_21:73:33","143","0","4083","LIED10CTRL/LLN0$Status"
"5096","0.001263406","ipcas_21:73:33","143","0","4084","LIED10CTRL/LLN0$Status"
"5097","0.002516070","ipcas_21:73:33","143","0","4085","LIED10CTRL/LLN0$Status"
"5098","0.001276395","ipcas_21:73:33","143","0","4086","LIED10CTRL/LLN0$Status"
"5099","0.002439689","ipcas_21:73:33","143","0","4087","LIED10CTRL/LLN0$Status"
"5100","0.001258894","ipcas_21:73:33","143","0","4088","LIED10CTRL/LLN0$Status"
"5101","0.001281441","ipcas_21:73:33","143","0","4089","LIED10CTRL/LLN0$Status"
"5102","0.001350687","ipcas_21:73:33","143","0","4090","LIED10CTRL/LLN0$Status"
"5103","0.002435422","ipcas_21:73:33","143","0","4091","LIED10CTRL/LLN0$Status"
"5104","0.001198480","ipcas_21:73:33","143","0","4092","LIED10CTRL/LLN0$Status"
"5105","0.001317408","ipcas_21:73:33","143","0","4093","LIED10CTRL/LLN0$Status"
"5106","0.001232331","ipcas_21:73:33","143","0","4094","LIED10CTRL/LLN0$Status"
"5107","0.001223068","ipcas_21:73:33","143","0","4095","LIED10CTRL/LLN0$Status"
"5108","0.002549824","ipcas_21:73:33","143","0","4096","LIED10CTRL/LLN0$Status"
"5109","0.002372858","ipcas_21:73:33","143","0","4097","LIED10CTRL/LLN0$Status"
"5110","0.001265787","ipcas_21:73:33","143","0","4098","LIED10CTRL/LLN0$Status"
"5111","0.001228751","ipcas_21:73:33","143","0","4099","LIED10CTRL/LLN0$Status"
"5112","0.002503783","ipcas_21:73:33","143","0","4100","LIED10CTRL/LLN0$Status"
"5113","0.002659251","ipcas_21:73:33","143","0","4101","LIED10CTRL/LLN0$Status"
"5114","0.003198334","ipcas_21:73:33","143","0","4102","LIED10CTRL/LLN0$Status"
"5115","0.000954012","ipcas_21:73:33","143","0","4103","LIED10CTRL/LLN0$Status"
"5116","0.002658869","ipcas_21:73:33","143","0","4104","LIED10CTRL/LLN0$Status"
"5117","0.001781548","ipcas_21:73:33","143","0","4105","LIED10CTRL/LLN0$Status"
"5118","0.001336075","ipcas_21:73:33","143","0","4106","LIED10CTRL/LLN0$Status"
"5119","0.002576233","ipcas_21:73:33","143","0","4107","LIED10CTRL/LLN0$Status"
"5120","0.001148167","ipcas_21:73:33","143","0","4108","LIED10CTRL/LLN0$Status"
"5121","0.002447458","ipcas_21:73:33","143","0","4109","LIED10CTRL/LLN0$Status"
"5122","0.001321002","ipcas_21:73:33","143","0","4110","LIED10CTRL/LLN0$Status"
"5123","0.002502370","ipcas_21:73:33","143","0","4111","LIED10CTRL/LLN0$Status"
"5124","0.002432944","ipcas_21:73:33","143","0","4112","LIED10CTRL/LLN0$Status"
"5125","0.001377842","ipcas_21:73:33","143","0","4113","LIED10CTRL/LLN0$Status"
"5126","0.001102710","ipcas_21:73:33","143","0","4114","LIED10CTRL/LLN0$Status"
"5127","0.001225323","ipcas_21:73:33","143","0","4115","LIED10CTRL/LLN0$Status"
"5128","0.001287773","ipcas_21:73:33","143","0","4116","LIED10CTRL/LLN0$Status"
"5129","0.001267297","ipcas_21:73:33","143","0","4117","LIED10CTRL/LLN0$Status"
"5130","0.001237891","ipcas_21:73:33","143","0","4118","LIED10CTRL/LLN0$Status"
"5131","0.001198954","ipcas_21:73:33","143","0","4119","LIED10CTRL/LLN0$Status"
"5132","0.001246097","ipcas_21:73:33","143","0","4120","LIED10CTRL/LLN0$Status"
"5133","0.001246516","ipcas_21:73:33","143","0","4121","LIED10CTRL/LLN0$Status"
"5134","0.001250888","ipcas_21:73:33","143","0","4122","LIED10CTRL/LLN0$Status"
"5135","0.001265389","ipcas_21:73:33","143","0","4123","LIED10CTRL/LLN0$Status"
"5136","0.001241872","ipcas_21:73:33","143","0","4124","LIED10CTRL/LLN0$Status"
"5137","0.001228071","ipcas_21:73:33","143","0","4125","LIED10CTRL/LLN0$Status"
"5138","0.001271187","ipcas_21:73:33","143","0","4126","LIED10CTRL/LLN0$Status"
"5139","0.001246672","ipcas_21:73:33","143","0","4127","LIED10CTRL/LLN0$Status"
"5140","0.001311614","ipcas_21:73:33","143","0","4128","LIED10CTRL/LLN0$Status"
"5141","0.001187208","ipcas_21:73:33","143","0","4129","LIED10CTRL/LLN0$Status"
"5142","0.001284386","ipcas_21:73:33","143","0","4130","LIED10CTRL/LLN0$Status"
"5143","0.001248362","ipcas_21:73:33","143","0","4131","LIED10CTRL/LLN0$Status"
"5144","0.001333075","ipcas_21:73:33","143","0","4132","LIED10CTRL/LLN0$Status"
"5145","0.001150472","ipcas_21:73:33","143","0","4133","LIED10CTRL/LLN0$Status"
"5146","0.001425297","ipcas_21:73:33","143","0","4134","LIED10CTRL/LLN0$Status"
"5147","0.001093397","ipcas_21:73:33","143","0","4135","LIED10CTRL/LLN0$Status"
"5148","0.001260261","ipcas_21:73:33","143","0","4136","LIED10CTRL/LLN0$Status"
"5149","0.001372140","ipcas_21:73:33","143","0","4137","LIED10CTRL/LLN0$Status"
"5150","0.001350907","ipcas_21:73:33","143","0","4138","LIED10CTRL/LLN0$Status"
"5151","0.001154283","ipcas_21:73:33","143","0","4139","LIED10CTRL/LLN0$Status"
"5152","0.001228038","ipcas_21:73:33","143","0","4140","LIED10CTRL/LLN0$Status"
"5153","0.001172873","ipcas_21:73:33","143","0","4141","LIED10CTRL/LLN0$Status"
"5154","0.001316172","ipcas_21:73:33","143","0","4142","LIED10CTRL/LLN0$Status"
"5155","0.001243806","ipcas_21:73:33","143","0","4143","LIED10CTRL/LLN0$Status"
"5156","0.001243312","ipcas_21:73:33","143","0","4144","LIED10CTRL/LLN0$Status"
"5157","0.002435091","ipcas_21:73:33","143","0","4145","LIED10CTRL/LLN0$Status"
"5158","0.001301868","ipcas_21:73:33","143","0","4146","LIED10CTRL/LLN0$Status"
"5159","0.001296021","ipcas_21:73:33","143","0","4147","LIED10CTRL/LLN0$Status"
"5160","0.001218272","ipcas_21:73:33","143","0","4148","LIED10CTRL/LLN0$Status"
"5161","0.001231196","ipcas_21:73:33","143","0","4149","LIED10CTRL/LLN0$Status"
"5164","0.001219159","ipcas_21:73:33","143","0","4150","LIED10CTRL/LLN0$Status"
"5165","0.001227478","ipcas_21:73:33","143","0","4151","LIED10CTRL/LLN0$Status"
"5166","0.001344162","ipcas_21:73:33","143","0","4152","LIED10CTRL/LLN0$Status"
"5167","0.002497611","ipcas_21:73:33","143","0","4153","LIED10CTRL/LLN0$Status"
"5168","0.002423960","ipcas_21:73:33","143","0","4154","LIED10CTRL/LLN0$Status"
"5169","0.002511312","ipcas_21:73:33","143","0","4155","LIED10CTRL/LLN0$Status"
"5170","0.001348655","ipcas_21:73:33","143","0","4156","LIED10CTRL/LLN0$Status"
"5171","0.001349527","ipcas_21:73:33","143","0","4157","LIED10CTRL/LLN0$Status"
"5172","0.002743986","ipcas_21:73:33","143","0","4158","LIED10CTRL/LLN0$Status"
"5173","0.002408002","ipcas_21:73:33","143","0","4159","LIED10CTRL/LLN0$Status"
"5174","0.002742345","ipcas_21:73:33","143","0","4160","LIED10CTRL/LLN0$Status"
"5175","0.001962118","ipcas_21:73:33","143","0","4161","LIED10CTRL/LLN0$Status"
"5176","0.001194114","ipcas_21:73:33","143","0","4162","LIED10CTRL/LLN0$Status"
"5177","0.001342387","ipcas_21:73:33","143","0","4163","LIED10CTRL/LLN0$Status"
"5178","0.001641439","ipcas_21:73:33","143","0","4164","LIED10CTRL/LLN0$Status"
"5179","0.002050905","ipcas_21:73:33","143","0","4165","LIED10CTRL/LLN0$Status"
"5180","0.001332298","ipcas_21:73:33","143","0","4166","LIED10CTRL/LLN0$Status"
"5181","0.002445372","ipcas_21:73:33","143","0","4167","LIED10CTRL/LLN0$Status"
"5182","0.002540367","ipcas_21:73:33","143","0","4168","LIED10CTRL/LLN0$Status"
"5183","0.002757759","ipcas_21:73:33","143","0","4169","LIED10CTRL/LLN0$Status"
"5184","0.002195846","ipcas_21:73:33","143","0","4170","LIED10CTRL/LLN0$Status"
"5185","0.001260103","ipcas_21:73:33","143","0","4171","LIED10CTRL/LLN0$Status"
"5186","0.001108676","ipcas_21:73:33","143","0","4172","LIED10CTRL/LLN0$Status"
"5187","0.001492972","ipcas_21:73:33","143","0","4173","LIED10CTRL/LLN0$Status"
"5188","0.002389019","ipcas_21:73:33","143","0","4174","LIED10CTRL/LLN0$Status"
"5189","0.001807518","ipcas_21:73:33","143","0","4175","LIED10CTRL/LLN0$Status"
"5190","0.003836834","ipcas_21:73:33","143","0","4176","LIED10CTRL/LLN0$Status"
"5191","0.000913658","ipcas_21:73:33","143","0","4177","LIED10CTRL/LLN0$Status"
"5192","0.002286832","ipcas_21:73:33","143","0","4178","LIED10CTRL/LLN0$Status"
"5193","0.002425397","ipcas_21:73:33","143","0","4179","LIED10CTRL/LLN0$Status"
"5194","0.002545824","ipcas_21:73:33","143","0","4180","LIED10CTRL/LLN0$Status"
"5195","0.001101150","ipcas_21:73:33","143","0","4181","LIED10CTRL/LLN0$Status"
"5196","0.001222461","ipcas_21:73:33","143","0","4182","LIED10CTRL/LLN0$Status"
"5197","0.001381277","ipcas_21:73:33","143","0","4183","LIED10CTRL/LLN0$Status"
"5198","0.002283185","ipcas_21:73:33","143","0","4184","LIED10CTRL/LLN0$Status"
"5199","0.001459546","ipcas_21:73:33","143","0","4185","LIED10CTRL/LLN0$Status"
"5200","0.001043590","ipcas_21:73:33","143","0","4186","LIED10CTRL/LLN0$Status"
"5201","0.002528963","ipcas_21:73:33","143","0","4187","LIED10CTRL/LLN0$Status"
"5202","0.000997607","ipcas_21:73:33","143","0","4188","LIED10CTRL/LLN0$Status"
"5203","0.001968818","ipcas_21:73:33","143","0","4189","LIED10CTRL/LLN0$Status"
"5204","0.002525265","ipcas_21:73:33","143","0","4190","LIED10CTRL/LLN0$Status"
"5205","0.002121812","ipcas_21:73:33","143","0","4191","LIED10CTRL/LLN0$Status"
"5206","0.003463713","ipcas_21:73:33","143","0","4192","LIED10CTRL/LLN0$Status"
"5207","0.004697341","ipcas_21:73:33","143","0","4193","LIED10CTRL/LLN0$Status"
"5208","0.001968324","ipcas_21:73:33","143","0","4194","LIED10CTRL/LLN0$Status"
"5209","0.002436901","ipcas_21:73:33","143","0","4195","LIED10CTRL/LLN0$Status"
"5210","0.001329812","ipcas_21:73:33","143","0","4196","LIED10CTRL/LLN0$Status"
"5211","0.001201514","ipcas_21:73:33","143","0","4197","LIED10CTRL/LLN0$Status"
"5212","0.002263137","ipcas_21:73:33","143","0","4198","LIED10CTRL/LLN0$Status"
"5213","0.002528935","ipcas_21:73:33","143","0","4199","LIED10CTRL/LLN0$Status"
"5214","0.001219081","ipcas_21:73:33","143","0","4200","LIED10CTRL/LLN0$Status"
"5215","0.001959263","ipcas_21:73:33","143","0","4201","LIED10CTRL/LLN0$Status"
"5216","0.000050845","ipcas_21:73:33","143","0","4202","LIED10CTRL/LLN0$Status"
"5217","0.002635898","ipcas_21:73:33","143","0","4203","LIED10CTRL/LLN0$Status"
"5218","0.002242991","ipcas_21:73:33","143","0","4204","LIED10CTRL/LLN0$Status"
"5219","0.001163768","ipcas_21:73:33","143","0","4205","LIED10CTRL/LLN0$Status"
"5221","0.001507393","ipcas_21:73:33","143","0","4206","LIED10CTRL/LLN0$Status"
"5223","0.002081142","ipcas_21:73:33","143","0","4207","LIED10CTRL/LLN0$Status"
"5224","0.001000068","ipcas_21:73:33","143","0","4208","LIED10CTRL/LLN0$Status"
"5225","0.001332120","ipcas_21:73:33","143","0","4209","LIED10CTRL/LLN0$Status"
"5226","0.002275569","ipcas_21:73:33","143","0","4210","LIED10CTRL/LLN0$Status"
"5227","0.000995760","ipcas_21:73:33","143","0","4211","LIED10CTRL/LLN0$Status"
"5228","0.000860327","ipcas_21:73:33","143","0","4212","LIED10CTRL/LLN0$Status"
"5229","0.000778995","ipcas_21:73:33","143","0","4213","LIED10CTRL/LLN0$Status"
"5230","0.002392261","ipcas_21:73:33","143","0","4214","LIED10CTRL/LLN0$Status"
"5231","0.001256134","ipcas_21:73:33","143","0","4215","LIED10CTRL/LLN0$Status"
"5232","0.002596242","ipcas_21:73:33","143","0","4216","LIED10CTRL/LLN0$Status"
"5233","0.000325971","ipcas_21:73:33","143","0","4217","LIED10CTRL/LLN0$Status"
"5234","0.002499937","ipcas_21:73:33","143","0","4218","LIED10CTRL/LLN0$Status"
"5235","0.001035075","ipcas_21:73:33","143","0","4219","LIED10CTRL/LLN0$Status"
"5236","0.001204793","ipcas_21:73:33","143","0","4220","LIED10CTRL/LLN0$Status"
"5237","0.002345527","ipcas_21:73:33","143","0","4221","LIED10CTRL/LLN0$Status"
"5238","0.001528980","ipcas_21:73:33","143","0","4222","LIED10CTRL/LLN0$Status"
"5239","0.000943698","ipcas_21:73:33","143","0","4223","LIED10CTRL/LLN0$Status"
"5240","0.001244569","ipcas_21:73:33","143","0","4224","LIED10CTRL/LLN0$Status"
"5241","0.000299819","ipcas_21:73:33","143","0","4225","LIED10CTRL/LLN0$Status"
"5242","0.001258438","ipcas_21:73:33","143","0","4226","LIED10CTRL/LLN0$Status"
"5243","0.001493254","ipcas_21:73:33","143","0","4227","LIED10CTRL/LLN0$Status"
"5244","0.001001528","ipcas_21:73:33","143","0","4228","LIED10CTRL/LLN0$Status"
"5245","0.001234337","ipcas_21:73:33","143","0","4229","LIED10CTRL/LLN0$Status"
"5248","0.001400778","ipcas_21:73:33","143","0","4230","LIED10CTRL/LLN0$Status"
"5250","0.001206753","ipcas_21:73:33","143","0","4231","LIED10CTRL/LLN0$Status"
"5251","0.001017652","ipcas_21:73:33","143","0","4232","LIED10CTRL/LLN0$Status"
"5252","0.001297684","ipcas_21:73:33","143","0","4233","LIED10CTRL/LLN0$Status"
"5253","0.001096329","ipcas_21:73:33","143","0","4234","LIED10CTRL/LLN0$Status"
"5254","0.001277845","ipcas_21:73:33","143","0","4235","LIED10CTRL/LLN0$Status"
"5255","0.001231726","ipcas_21:73:33","143","0","4236","LIED10CTRL/LLN0$Status"
"5256","0.001469171","ipcas_21:73:33","143","0","4237","LIED10CTRL/LLN0$Status"
"5257","0.001062320","ipcas_21:73:33","143","0","4238","LIED10CTRL/LLN0$Status"
"5258","0.001283153","ipcas_21:73:33","143","0","4239","LIED10CTRL/LLN0$Status"
"5262","0.001459778","ipcas_21:73:33","143","0","4240","LIED10CTRL/LLN0$Status"
"5263","0.001118114","ipcas_21:73:33","143","0","4241","LIED10CTRL/LLN0$Status"
"5264","0.002352644","ipcas_21:73:33","143","0","4242","LIED10CTRL/LLN0$Status"
"5265","0.001181763","ipcas_21:73:33","143","0","4243","LIED10CTRL/LLN0$Status"
"5266","0.001251278","ipcas_21:73:33","143","0","4244","LIED10CTRL/LLN0$Status"
"5267","0.001244818","ipcas_21:73:33","143","0","4245","LIED10CTRL/LLN0$Status"
"5268","0.001260068","ipcas_21:73:33","143","0","4246","LIED10CTRL/LLN0$Status"
"5269","0.001087642","ipcas_21:73:33","143","0","4247","LIED10CTRL/LLN0$Status"
"5270","0.000281588","ipcas_21:73:33","143","0","4248","LIED10CTRL/LLN0$Status"
"5271","0.001709992","ipcas_21:73:33","143","0","4249","LIED10CTRL/LLN0$Status"
"5275","0.001193512","ipcas_21:73:33","143","0","4250","LIED10CTRL/LLN0$Status"
"5276","0.001021349","ipcas_21:73:33","143","0","4251","LIED10CTRL/LLN0$Status"
"5277","0.001242291","ipcas_21:73:33","143","0","4252","LIED10CTRL/LLN0$Status"
"5278","0.001276593","ipcas_21:73:33","143","0","4253","LIED10CTRL/LLN0$Status"
"5282","0.001171020","ipcas_21:73:33","143","0","4254","LIED10CTRL/LLN0$Status"
"5283","0.001169248","ipcas_21:73:33","143","0","4255","LIED10CTRL/LLN0$Status"
"5284","0.001165548","ipcas_21:73:33","143","0","4256","LIED10CTRL/LLN0$Status"
"5285","0.001255717","ipcas_21:73:33","143","0","4257","LIED10CTRL/LLN0$Status"
"5289","0.001278891","ipcas_21:73:33","143","0","4258","LIED10CTRL/LLN0$Status"
"5290","0.001431611","ipcas_21:73:33","143","0","4259","LIED10CTRL/LLN0$Status"
"5291","0.002221968","ipcas_21:73:33","143","0","4260","LIED10CTRL/LLN0$Status"
"5295","0.001353006","ipcas_21:73:33","143","0","4261","LIED10CTRL/LLN0$Status"
"5296","0.001147617","ipcas_21:73:33","143","0","4262","LIED10CTRL/LLN0$Status"
"5302","0.001244391","ipcas_21:73:33","143","0","4263","LIED10CTRL/LLN0$Status"
"5303","0.002045123","ipcas_21:73:33","143","0","4264","LIED10CTRL/LLN0$Status"
"5304","0.000003258","ipcas_21:73:33","143","0","4265","LIED10CTRL/LLN0$Status"
"5305","0.001537611","ipcas_21:73:33","143","0","4266","LIED10CTRL/LLN0$Status"
"5306","0.000996963","ipcas_21:73:33","143","0","4267","LIED10CTRL/LLN0$Status"
"5307","0.001015608","ipcas_21:73:33","143","0","4268","LIED10CTRL/LLN0$Status"
"5308","0.001934944","ipcas_21:73:33","143","0","4269","LIED10CTRL/LLN0$Status"
"5309","0.001209031","ipcas_21:73:33","143","0","4270","LIED10CTRL/LLN0$Status"
"5310","0.001251497","ipcas_21:73:33","143","0","4271","LIED10CTRL/LLN0$Status"
"5311","0.001249654","ipcas_21:73:33","143","0","4272","LIED10CTRL/LLN0$Status"
"5312","0.001252484","ipcas_21:73:33","143","0","4273","LIED10CTRL/LLN0$Status"
"5313","0.000690354","ipcas_21:73:33","143","0","4274","LIED10CTRL/LLN0$Status"
"5314","0.000687633","ipcas_21:73:33","143","0","4275","LIED10CTRL/LLN0$Status"
"5315","0.002041492","ipcas_21:73:33","143","0","4276","LIED10CTRL/LLN0$Status"
"5316","0.000916731","ipcas_21:73:33","143","0","4277","LIED10CTRL/LLN0$Status"
"5317","0.000766408","ipcas_21:73:33","143","0","4278","LIED10CTRL/LLN0$Status"
"5318","0.001941037","ipcas_21:73:33","143","0","4279","LIED10CTRL/LLN0$Status"
"5319","0.000694724","ipcas_21:73:33","143","0","4280","LIED10CTRL/LLN0$Status"
"5320","0.001197329","ipcas_21:73:33","143","0","4281","LIED10CTRL/LLN0$Status"
"5321","0.001202147","ipcas_21:73:33","143","0","4282","LIED10CTRL/LLN0$Status"
"5322","0.001175295","ipcas_21:73:33","143","0","4283","LIED10CTRL/LLN0$Status"
"5323","0.001331202","ipcas_21:73:33","143","0","4284","LIED10CTRL/LLN0$Status"
"5324","0.001196987","ipcas_21:73:33","143","0","4285","LIED10CTRL/LLN0$Status"
"5325","0.001300366","ipcas_21:73:33","143","0","4286","LIED10CTRL/LLN0$Status"
"5326","0.001203760","ipcas_21:73:33","143","0","4287","LIED10CTRL/LLN0$Status"
"5327","0.001224940","ipcas_21:73:33","143","0","4288","LIED10CTRL/LLN0$Status"
"5328","0.001314374","ipcas_21:73:33","143","0","4289","LIED10CTRL/LLN0$Status"
"5329","0.001379878","ipcas_21:73:33","143","0","4290","LIED10CTRL/LLN0$Status"
"5330","0.002018758","ipcas_21:73:33","143","0","4291","LIED10CTRL/LLN0$Status"
"5331","0.001492364","ipcas_21:73:33","143","0","4292","LIED10CTRL/LLN0$Status"
"5332","0.001270304","ipcas_21:73:33","143","0","4293","LIED10CTRL/LLN0$Status"
"5333","0.001214717","ipcas_21:73:33","143","0","4294","LIED10CTRL/LLN0$Status"
"5334","0.002630450","ipcas_21:73:33","143","0","4295","LIED10CTRL/LLN0$Status"
"5335","0.000916667","ipcas_21:73:33","143","0","4296","LIED10CTRL/LLN0$Status"
"5336","0.000316357","ipcas_21:73:33","143","0","4297","LIED10CTRL/LLN0$Status"
"5337","0.001324107","ipcas_21:73:33","143","0","4298","LIED10CTRL/LLN0$Status"
"5338","0.001194226","ipcas_21:73:33","143","0","4299","LIED10CTRL/LLN0$Status"
"5339","0.001244580","ipcas_21:73:33","143","0","4300","LIED10CTRL/LLN0$Status"
"5340","0.001330229","ipcas_21:73:33","143","0","4301","LIED10CTRL/LLN0$Status"
"5341","0.001145186","ipcas_21:73:33","143","0","4302","LIED10CTRL/LLN0$Status"
