Length,stNum,sqNum,heartbeat,dif_stNum,dif_sqNum,Circuit breaker Open/Close Status,I-high VT,I-high VT- Tran,I-low VT- Tran,I-amongst-feeders,Label
192,1,37,1.016688178999999,0.0,1.0,1,310.1666666666667,258.11111111111114,920.6666666666666,309.5,0
147,1,321,1.0592026649999866,0.0,1.0,1,310.1666666666667,258.3333333333333,920.6666666666666,305.8333333333333,0
149,1,51,1.0461452780000045,0.0,1.0,1,309.1666666666667,257.27777777777777,922.3333333333334,309.0,0
147,1,597,1.3621939809999049,0.0,1.0,1,307.8333333333333,257.22222222222223,922.3333333333334,306.6666666666667,0
147,1,218,1.0760942439999894,0.0,1.0,1,310.0,258.0555555555556,925.3333333333334,306.6666666666667,0
150,1,162,1.0576415099999965,0.0,1.0,1,309.6666666666667,257.72222222222223,917.6666666666666,305.3333333333333,0
147,1,334,1.0633668060000332,0.0,1.0,1,309.3333333333333,259.61111111111114,927.0,307.1666666666667,0
147,1,485,1.0577709419999335,0.0,1.0,1,309.8333333333333,258.61111111111114,922.0,308.5,0
149,1,93,1.048092299000004,0.0,1.0,1,308.1666666666667,259.5555555555556,922.6666666666666,306.1666666666667,0
147,1,478,1.038709009999991,0.0,1.0,1,310.1666666666667,258.6111111111111,926.3333333333334,308.6666666666667,0
150,1,150,1.0559585390000166,0.0,1.0,1,312.0,258.77777777777777,923.0,308.6666666666667,0
150,1,406,1.0633590559999675,0.0,1.0,1,310.8333333333333,259.5555555555556,923.3333333333334,310.6666666666667,0
144,1,244,1.043307843999969,0.0,1.0,0,311.0,257.3888888888889,922.0,309.6666666666667,0
146,1,98,1.0462287369999927,0.0,1.0,1,309.6666666666667,257.8333333333333,930.3333333333334,308.1666666666667,0
147,1,448,1.0339036749999764,0.0,1.0,1,312.0,258.3333333333333,925.0,310.3333333333333,0
146,1,104,1.073680744000001,0.0,1.0,1,307.1666666666667,256.05555555555554,926.0,308.1666666666667,0
147,1,267,1.0600833629999895,0.0,1.0,1,308.1666666666667,258.72222222222223,926.6666666666666,309.5,0
199,1,278,1.053916122999965,0.0,1.0,1,309.5,258.3888888888889,918.3333333333334,308.5,0
199,1,515,1.0476466029999756,0.0,1.0,1,307.0,258.4444444444445,922.0,308.3333333333333,0
201,1,431,1.0684849339999687,0.0,1.0,1,311.5,258.27777777777777,924.0,309.3333333333333,0
146,1,101,1.049890840000003,0.0,1.0,1,312.1666666666667,257.55555555555554,926.3333333333334,310.0,0
193,1,370,1.0457897940000294,0.0,1.0,1,310.6666666666667,257.9444444444444,927.6666666666666,309.0,0
198,1,115,1.0506475220000056,0.0,1.0,1,308.3333333333333,259.8888888888889,924.0,308.3333333333333,0
150,1,238,1.049654814999997,0.0,1.0,1,310.3333333333333,258.6666666666667,927.6666666666666,307.8333333333333,0
192,1,369,1.0746294539999894,0.0,1.0,0,310.5,257.9444444444444,916.0,307.1666666666667,0
150,1,569,1.0451684019999448,0.0,1.0,1,306.3333333333333,258.1666666666667,921.3333333333334,308.5,0
192,1,41,1.0444715520000043,0.0,1.0,1,310.1666666666667,255.7222222222222,920.6666666666666,308.1666666666667,0
147,1,590,1.0547299370000474,0.0,1.0,1,311.5,258.8888888888889,921.0,309.3333333333333,0
200,1,34,1.056055956999998,0.0,1.0,1,309.3333333333333,258.6111111111111,923.0,306.0,0
199,1,220,1.0644389800000056,0.0,1.0,1,307.8333333333333,257.4444444444444,925.3333333333334,308.0,0
146,1,11,1.0220074990000008,0.0,1.0,1,349.6666666666667,291.8888888888889,992.0,328.0,1
149,1,10,1.0464255429999998,0.0,1.0,1,3154.6666666666665,1128.8333333333333,461.1666666666667,0.0,1
150,1,9999,0.0086323959999994,0.0,9989.0,1,309.0,258.5,922.0,308.3333333333333,1
149,2,0,0.7648065029999991,1.0,-14.0,1,311.0,259.1666666666667,925.6666666666666,309.0,1
143,0,1252,0.0086659879999988,0.0,1.0,1,621.3333333333334,1550.3333333333333,1851.3333333333333,308.5,1
143,0,4684,0.0036223970000008,0.0,1.0,1,310.3333333333333,176.94444444444446,930.6666666666666,308.8333333333333,1
203,5,0,0.5689548670000022,4.0,-147.0,1,310.3333333333333,258.4444444444444,924.0,305.6666666666667,1
203,5,1,0.5271580370000208,4.0,-147.0,1,312.1666666666667,257.3888888888889,927.3333333333334,308.1666666666667,1
203,1,11,0.0030486449999997,0.0,1.0,1,309.0,258.5,922.0,308.3333333333333,1
